experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,testset,n_classes,conflicts_G
r6_heavy,coloring,_colour6,1,0.5,8,469e,2b4,True,42,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,10,8d4b,ed4b,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,7,4ef4,2b4,True,41,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,6,52ad,58a4,True,56,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,6,5d8f,1905,True,59,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,8,3445,fd4b,True,93,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,9,e1bc,a6b6,True,42,wrong_pattern,2,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,9,785e,5868,True,56,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,8,4159,359,True,31,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,7,79e7,5949,True,88,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,9,a2f0,e6fa,True,42,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,5,7fb1,fca6,True,90,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,10,214e,359,True,53,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,9,40fc,42e8,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,8,a0b1,a6b6,True,42,wrong_pattern,2,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,7,40d1,359,True,55,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,7,4e89,359,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,6,91d9,359,True,24,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,7,fa45,bd07,True,43,wrong_pattern,3,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,1,0.5,5,921d,395,True,46,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,47a3,2b4,True,60,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,3472,fca6,True,63,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,96d8,e6fa,True,54,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,9,5498,58a4,True,52,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,a2a4,fca6,True,71,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,e73f,a797,True,48,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,818e,2b4,True,119,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,2683,a797,True,33,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,10,d9a3,bd07,True,116,wrong_pattern,3,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,b29b,a6b6,True,96,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,4d94,58a4,True,73,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,a29c,a6b6,True,42,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,b3f6,a6b6,True,30,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,2b52,359,True,53,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,9a6e,58a4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,ceb6,a6b6,True,44,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,a4a0,fca6,True,52,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,ef38,e6fa,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,f62a,fca6,True,65,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,c34,58a4,True,35,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,9410,fca6,True,86,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,8096,2b4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,a9fe,fc6a,True,108,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,edff,fd4b,True,96,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,959e,bf97,True,76,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,f6a6,fca6,True,33,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,ac13,a75b,True,75,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,6694,a6b6,True,89,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,f382,fca6,True,69,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,318e,1b95,True,89,wrong_pattern,1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,3535,bf97,True,94,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,2432,e6fa,True,77,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,af04,a797,True,46,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,b5b8,fca6,True,96,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,e55c,a75b,True,31,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,e797,a797,True,12,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,a59a,a75b,True,69,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,37af,a6b6,True,83,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,acf2,fca6,True,108,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,80d7,2b4,True,101,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,35f7,a6b6,True,85,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,e2be,a6b6,True,42,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,aaec,fca6,True,113,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,ecb1,fca6,True,59,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,4024,58a4,True,18,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,221c,2b4,True,56,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,9,b99b,bd07,True,62,wrong_pattern,3,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,8416,a6b6,True,37,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,80b1,2b4,True,24,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,81a3,2b4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,66ee,e6fa,True,20,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,8e73,e6fa,True,83,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,2477,a6b6,True,69,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,adc6,bf97,True,116,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,36bf,a6b6,True,24,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,9,6924,58a4,True,54,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,a456,a6b6,True,69,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,e5b6,fca6,True,52,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,11,5e4c,5868,True,56,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,8d1c,a75b,True,66,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,a106,bd07,True,18,wrong_pattern,3,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,1,a6b4,a6b6,True,12,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,822d,2b4,True,56,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,ee36,a6b6,True,14,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,9ca6,fca6,True,18,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,3226,58a4,True,54,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,6bb2,2b4,True,61,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,62b4,2b4,True,18,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,f296,b6b6,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,76fe,fca6,True,101,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,9,509f,58a4,True,82,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,82ce,42f8,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,f62e,fca6,True,43,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,8fef,a75b,True,75,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,a65a,a75b,True,41,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,22b5,2b4,True,18,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,286,2b4,True,20,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,bb56,a797,True,30,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,82bd,2b4,True,24,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,8bc6,2b4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,8c88,fca6,True,76,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,f235,fca6,True,120,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,a076,e6fa,True,24,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,a5ac,fca6,True,112,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,3ef3,a6b6,True,33,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,60f6,5868,True,106,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,9,cc88,fca6,True,76,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,f74e,a75b,True,73,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,2,a2f6,a6b6,True,30,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,9ab7,58a4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,9db3,fca6,True,49,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,6ffa,e6fa,True,24,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,ca52,42f8,True,118,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,a53c,a6b6,True,64,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,9a7a,42f8,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,2c67,fd4b,True,43,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,b4bf,fca6,True,67,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,e6a7,fca6,True,54,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,22b4,2b4,True,18,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,2af0,42f8,True,44,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,b6a0,fca6,True,99,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,f320,fca6,True,105,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,d1a6,58a4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,bbe7,fca6,True,84,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,efb4,a6b6,True,44,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,1232,2b4,True,20,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,73f,395,True,46,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,2f82,a797,True,56,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,9,8f58,a75b,True,53,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,870a,a75b,True,30,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,ae9a,a6b6,True,25,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,bc52,fd4b,True,41,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,8f3a,a75b,True,62,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,b397,bf97,True,14,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,3636,b6b6,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,f7af,fca6,True,78,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,d072,58a4,True,94,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,a323,a75b,True,53,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,a30e,a75b,True,49,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,5e96,58a4,True,43,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,3,aea7,a6b6,True,44,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,867e,e6fa,True,25,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,b1b6,b6a6,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,5627,58a4,True,59,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,b4fa,e6fa,True,43,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,9,6813,359,True,82,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,d2be,fca6,True,116,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,a2ff,a6b6,True,75,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,ec9c,fca6,True,62,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,263d,a6b6,True,89,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,85ac,fca6,True,112,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,1ece,58a4,True,59,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,3b1e,395,True,53,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,a5ae,fca6,True,112,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,fc36,fca6,True,20,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,3687,b6b6,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,8ac5,2b4,True,62,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,9,1601,359,True,77,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,e5b1,a6b6,True,41,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,8b76,2b4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,aa37,a6b6,True,74,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,b5f5,a6b6,True,85,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,a6a8,e6fa,True,66,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,5,9036,58a4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,b492,fca6,True,65,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,c668,e6fa,True,62,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,7,949b,fd4b,True,108,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,6,f422,fca6,True,20,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,8,d71a,a75b,True,49,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.35,4,b684,b6b6,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,2014,2b4,True,37,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,8,dfe7,fca6,True,41,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,9657,a797,True,69,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,9295,12b4,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,3,b736,b6b6,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,4,a427,fca6,True,50,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,4,b2a2,fca6,True,99,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,be7d,a6b6,True,79,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,a507,bd07,True,18,wrong_pattern,3,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,74f4,fca6,True,89,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,cee2,fca6,True,89,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,8d9c,a797,True,76,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,2,a4a6,fca6,True,18,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,8,4fe2,58a4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,9,7052,5868,True,56,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,8004,58a4,True,52,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,67a8,e6fa,True,93,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,b127,bd07,True,20,wrong_pattern,3,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,2f3,2b4,True,50,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,828e,2b4,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,8,e36a,a75b,True,48,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,e6a9,e6fa,True,62,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,2df4,a6b6,True,107,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,9,9544,fd4b,True,55,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,a512,a75b,True,53,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,3,e236,a6b6,True,14,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,e4a1,fca6,True,20,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,8,a0cb,a75b,True,66,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,2,a2f6,a6b6,True,30,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,9,8bf9,359,True,37,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,10,7b20,58a4,True,84,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,4,b6aa,fca6,True,118,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,9,5c9c,58a4,True,24,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,4,b297,b6b6,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,70b2,58a4,True,53,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,4,8726,a797,True,20,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,6432,e46a,True,131,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,e685,fca6,True,54,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,e97,2b4,True,44,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,4,8f96,a6b6,True,44,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,e392,a6b6,True,43,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,4b8,42f8,True,66,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,8,2fa9,a75b,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,1,a2b6,a6b6,True,14,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,2e91,a6b6,True,89,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,2a31,2b4,True,56,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,4,b297,b6b6,False,1956,oscillated,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,4,befe,a6b6,True,99,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,10,fd5c,fd4b,True,20,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,3,8697,a6b6,True,20,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,80e0,58a4,True,101,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,8a84,2b4,True,44,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,e64e,a75b,True,49,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,e415,a797,True,89,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,9,b105,bd07,True,14,wrong_pattern,3,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,10,210d,359,True,49,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,82c3,359,True,132,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,22ac,2b4,True,54,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,10,18a1,58a4,True,25,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,8,281,395,True,33,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,8,40aa,58a4,True,65,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,36ab,fca6,True,96,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,aa7a,e6fa,True,14,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,2c5e,a75b,True,68,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,8,f9b,359,True,62,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,7,6257,359,True,76,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,2,a4b2,fca6,True,74,wrong_pattern,0,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,6,8285,2b4,True,20,spurious,-1,False,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,3,26b5,a6b6,True,89,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,3,eebe,a6b6,True,52,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,6734,a6b6,True,90,correct,2,True,colour6,heavy,6,0
r6_heavy,coloring,_colour6,2,0.4,5,a59a,a75b,True,69,spurious,-1,False,colour6,heavy,6,0
