experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,category,testset,delays,conflicts_G
r7_hd3,coloring,_perm00,0,0.1875,3,dcaf,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bcaf,fca6,True,31,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7caf,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc97,fca6,True,52,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcf7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc37,fca6,True,58,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fdb7,fca6,True,52,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,feb7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f8b7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f4b7,fca6,True,66,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ecb7,fca6,True,52,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dcb7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bcb7,fca6,True,35,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7cb7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcc7,fca6,True,62,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc07,bd07,True,35,wrong_pattern,3,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fd87,bd07,True,20,wrong_pattern,3,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fe87,fca6,True,53,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f887,fca6,True,47,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f487,fca6,True,58,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ec87,fca6,True,58,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dc87,fca6,True,47,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bc87,fca6,True,60,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7c87,fca6,True,47,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc67,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fde7,fca6,True,56,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fee7,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f8e7,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f4e7,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ece7,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dce7,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bce7,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7ce7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fd27,bd07,True,53,wrong_pattern,3,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fe27,fca6,True,58,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f827,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f427,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ec27,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dc27,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bc27,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7c27,fca6,True,58,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ffa7,fca6,True,29,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f9a7,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f5a7,fca6,True,29,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,eda7,fca6,True,29,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dda7,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bda7,fca6,True,48,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7da7,fca6,True,47,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,faa7,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f6a7,fca6,True,60,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,eea7,fca6,True,29,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dea7,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bea7,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7ea7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f0a7,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,e8a7,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,d8a7,fca6,True,56,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,b8a7,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,78a7,58a4,True,18,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,e4a7,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,d4a7,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,b4a7,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,74a7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,cca7,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,aca7,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,6ca7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,9ca7,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,5ca7,58a4,True,41,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,3ca7,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fca8,fca6,True,72,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcb0,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc80,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fce0,fca6,True,43,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc20,fca6,True,62,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fda0,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fea0,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f8a0,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f4a0,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,eca0,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dca0,fca6,True,42,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bca0,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7ca0,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcbc,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc8c,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcec,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc2c,fca6,True,56,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fdac,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,feac,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f8ac,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f4ac,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ecac,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dcac,fca6,True,42,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bcac,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7cac,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc94,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcf4,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc34,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fdb4,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,feb4,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f8b4,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f4b4,fca6,True,43,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ecb4,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dcb4,fca6,True,42,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bcb4,fca6,True,35,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7cb4,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcc4,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc04,fca6,True,79,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fd84,fca6,True,53,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fe84,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f884,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f484,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ec84,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dc84,fca6,True,42,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bc84,fca6,True,30,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7c84,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc64,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fde4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fee4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f8e4,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f4e4,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ece4,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dce4,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bce4,fca6,True,14,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7ce4,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fd24,fca6,True,60,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fe24,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f824,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f424,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ec24,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dc24,fca6,True,42,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bc24,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7c24,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ffa4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f9a4,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f5a4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,eda4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dda4,fca6,True,42,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bda4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7da4,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,faa4,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f6a4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,eea4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dea4,fca6,True,42,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,bea4,fca6,True,24,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,7ea4,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f0a4,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,e8a4,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,d8a4,58a4,True,30,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,b8a4,fca6,True,41,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,78a4,58a4,True,18,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,e4a4,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,d4a4,fca6,True,42,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,b4a4,fca6,True,20,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,74a4,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,cca4,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,aca4,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,6ca4,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,9ca4,fca6,True,18,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,5ca4,58a4,True,20,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,3ca4,58a4,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcba,fca6,True,53,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc8a,fc6a,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fcea,fc6a,True,20,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fc2a,fc6a,True,14,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,fdaa,fc6a,True,56,spurious,-1,False,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,feaa,fca6,True,53,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f8aa,fca6,True,72,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,f4aa,fca6,True,72,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,ecaa,fca6,True,72,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
r7_hd3,coloring,_perm00,0,0.1875,3,dcaa,fca6,True,72,correct,0,True,perm00,colour+incommens,hd3,"[11, 19, 17, 29, 23, 13]",0
