experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,k_correct
partial_even_odd,even_odd,,0,0.25,4,f0e2,fca6,True,35,correct,0,True,11
partial_even_odd,even_odd,,0,0.0625,1,bca6,fca6,True,11,correct,0,True,11
partial_even_odd,even_odd,,0,0.3125,5,b494,a6b6,True,45,wrong_pattern,2,False,11
partial_even_odd,even_odd,,0,0.1875,3,6ca2,fca6,True,25,correct,0,True,11
partial_even_odd,even_odd,,0,0.125,2,f6a6,a6b6,True,21,wrong_pattern,2,False,11
partial_even_odd,even_odd,,0,0.25,4,dc6e,fc6a,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,0,0.0625,1,fc86,fca6,True,25,correct,0,True,11
partial_even_odd,even_odd,,0,0.1875,3,fcbc,fca6,True,25,correct,0,True,11
partial_even_odd,even_odd,,0,0.1875,3,b4e6,fca6,True,45,correct,0,True,11
partial_even_odd,even_odd,,0,0.0,0,fca6,fca6,True,0,correct,0,True,11
partial_even_odd,even_odd,,0,0.0625,1,fcb6,fca6,True,11,correct,0,True,11
partial_even_odd,even_odd,,0,0.25,4,e6e6,e6fa,True,59,spurious,-1,False,11
partial_even_odd,even_odd,,0,0.125,2,74a6,fca6,True,25,correct,0,True,11
partial_even_odd,even_odd,,0,0.0625,1,f8a6,fca6,True,11,correct,0,True,11
partial_even_odd,even_odd,,0,0.1875,3,5ca2,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,0,0.25,4,f066,fca6,True,59,correct,0,True,11
partial_even_odd,even_odd,,0,0.0625,1,fca7,fca6,True,11,correct,0,True,11
partial_even_odd,even_odd,,0,0.125,2,fd26,fca6,True,59,correct,0,True,11
partial_even_odd,even_odd,,1,0.1875,3,19d7,1905,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,3b11,395,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,9b14,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.125,2,3395,395,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,3d9d,1905,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1b5d,359,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1b14,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,bb1,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1f15,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,5b9c,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1b87,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,3d95,1905,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,d391,395,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,ac5,58a4,True,123,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,199d,1905,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,9b95,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.125,2,3b85,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.3125,5,cba5,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,1ba4,58a4,True,25,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,9315,395,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,13d5,395,True,11,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1391,395,True,11,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1a97,58a4,True,69,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1bbd,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,1380,2b4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1bb1,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,9995,1905,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,3fb5,58a4,True,59,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1fb5,58a4,True,51,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,7b95,1905,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1bb5,58a4,True,51,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1bd7,395,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,5f95,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.125,2,1bdd,395,True,49,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1885,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1eb5,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,9b95,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,dbd5,1905,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,33c5,395,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,3815,1905,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,b15,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,bdd,359,True,59,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0,0,1b95,1b95,True,0,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,9b9c,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,4b9c,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1fb4,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,3b84,58a4,True,59,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,9b85,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.25,4,3add,2b4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,5995,1905,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,3b95,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,9a15,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,9a85,58a4,True,59,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,3b91,395,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,b91,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.125,2,3b94,58a4,True,69,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1e94,58a4,True,59,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1b9d,395,True,49,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1bb9,2b4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,1ab6,58a4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1f35,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.25,4,5ff5,58a4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,5b97,1905,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1395,395,True,11,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,3b99,395,True,49,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,5bd5,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,3b9c,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1b91,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.3125,5,12bc,42f8,True,51,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1994,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1a81,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,7b14,1905,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,5bb5,58a4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1a11,395,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1b35,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.25,4,bab5,fca6,True,45,wrong_pattern,0,False,11
partial_even_odd,even_odd,,1,0.1875,3,9bb7,fca6,True,59,wrong_pattern,0,False,11
partial_even_odd,even_odd,,1,0.125,2,1295,2b4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1311,359,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,2a95,58a4,True,89,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,3bd5,395,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1194,2b4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1bbd,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1a97,58a4,True,69,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,191d,1905,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,dab5,58a4,True,31,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,1bc9,395,True,41,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,3b05,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.25,4,9b51,3d1,False,1636,oscillated,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,4b17,1b95,True,89,correct,1,True,11
partial_even_odd,even_odd,,1,0.0625,1,1f95,1b95,True,11,correct,1,True,11
partial_even_odd,even_odd,,1,0.0625,1,1b9d,395,True,49,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,53b4,2b4,True,11,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,5994,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1195,395,True,49,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1b75,395,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,bfd5,a797,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,5b95,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,3915,1905,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,1193,395,True,49,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,5f95,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.0625,1,b95,1b95,True,11,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,9bc5,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.25,4,1ebd,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0,0,1b95,1b95,True,0,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,5ab5,58a4,True,31,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,3b05,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,13dd,359,True,59,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1b05,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.0625,1,5b95,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.125,2,1fd5,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.125,2,a95,58a4,True,89,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1bb1,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0,0,1b95,1b95,True,0,correct,1,True,11
partial_even_odd,even_odd,,1,0.0,0,1b95,1b95,True,0,correct,1,True,11
partial_even_odd,even_odd,,1,0.0625,1,1bb5,58a4,True,51,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1f97,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.125,2,1b96,58a4,True,69,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,4b15,1b95,True,89,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,5b90,58a4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,5b95,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,5b1d,359,True,55,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1b9f,395,True,49,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,3bf4,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,13d5,395,True,11,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,5b95,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,5b81,1b95,True,21,correct,1,True,11
partial_even_odd,even_odd,,1,0.25,4,bf97,bf97,True,0,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,199d,1905,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,3795,395,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1b97,1b95,True,25,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,5394,2b4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1b94,58a4,True,69,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,19b5,58a4,True,21,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1995,1905,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1bb6,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,8394,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0,0,1b95,1b95,True,0,correct,1,True,11
partial_even_odd,even_odd,,1,0.3125,5,1ac3,58a4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.25,4,1799,359,True,59,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,a95,58a4,True,89,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,1bd4,2b4,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.125,2,199d,1905,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.0625,1,1a95,58a4,True,69,spurious,-1,False,11
partial_even_odd,even_odd,,1,0.1875,3,1bc1,1b95,True,11,correct,1,True,11
partial_even_odd,even_odd,,1,0.1875,3,6b95,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,1,0.0,0,1b95,1b95,True,0,correct,1,True,11
partial_even_odd,even_odd,,1,0.0,0,1b95,1b95,True,0,correct,1,True,11
partial_even_odd,even_odd,,1,0.125,2,1f97,1b95,True,45,correct,1,True,11
partial_even_odd,even_odd,,2,0.125,2,a7b7,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,84b2,fca6,True,45,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.125,2,a69e,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a3b6,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.25,4,b237,a6b6,True,79,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,e6b4,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,2ebe,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a2a7,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a7b4,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,beb2,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a694,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a4b4,fca6,True,45,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.0625,1,a6f6,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,26b6,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a492,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,2632,e6fa,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.125,2,26b7,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,b636,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,86b6,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,82b7,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a6a4,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a4b7,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a4b6,fca6,True,45,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.1875,3,a684,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a636,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.25,4,a2f3,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,11
partial_even_odd,even_odd,,2,0.25,4,ae74,e6fa,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,a63a,e6fa,True,25,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.125,2,ae36,fca6,True,89,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.1875,3,a73e,a75b,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.3125,5,6684,58a4,True,69,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,a2f2,a6b6,True,21,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a2fe,e6fa,True,21,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,2fb6,fca6,True,55,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.0625,1,aeb6,fca6,True,55,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.1875,3,a606,a6b6,True,59,correct,2,True,11
partial_even_odd,even_odd,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,96b6,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a296,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a694,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a6b5,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a676,e6fa,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.125,2,a7b7,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.25,4,a7f0,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a4bf,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,8637,a6b6,True,59,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,8637,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,e626,e6fa,True,41,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.125,2,ae36,fca6,True,89,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.1875,3,a5b7,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,beb6,fca6,True,35,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.25,4,f4f6,fca6,True,35,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.125,2,a2b7,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,36b7,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,c6b6,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a676,e6fa,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,a7fe,e6fa,True,51,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,2632,e6fa,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,b6a2,a6b6,True,21,correct,2,True,11
partial_even_odd,even_odd,,2,0.3125,5,494,2b4,True,25,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.0625,1,a6b4,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a5b6,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a4be,e6fa,True,69,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.125,2,a2b4,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.3125,5,f2f4,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a6be,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,27f6,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a6a6,a6b6,True,21,correct,2,True,11
partial_even_odd,even_odd,,2,0.25,4,b2bf,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a716,a797,True,25,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,6636,e6fa,True,35,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,b2a6,a6b6,True,21,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a2b7,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a494,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a3b6,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,e6fe,e6fa,True,11,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.125,2,a4b4,fca6,True,45,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.125,2,27b6,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.3125,5,a663,a75b,True,49,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.25,4,aea0,fca6,True,45,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.125,2,36b6,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,86be,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a6b7,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.3125,5,368e,a6b6,True,59,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a6aa,e6fa,True,21,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.125,2,acb6,fca6,True,21,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.125,2,a7b4,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a7f6,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.3125,5,b795,a797,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.125,2,a736,a6b6,True,59,correct,2,True,11
partial_even_odd,even_odd,,2,0.25,4,16a6,2b4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.25,4,feb7,fca6,True,31,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.25,4,b6c6,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,a6f2,a6b6,True,21,correct,2,True,11
partial_even_odd,even_odd,,2,0.125,2,e6b7,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,e4b7,fca6,True,49,wrong_pattern,0,False,11
partial_even_odd,even_odd,,2,0.125,2,a796,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a2f2,a6b6,True,21,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,2632,e6fa,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.0625,1,a696,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a6fa,e6fa,True,11,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,a286,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,96b2,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,f6b4,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,86b6,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,a6f5,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a6f6,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,2ebe,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,86f2,a6b6,True,35,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a6b2,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.0625,1,a7b6,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.25,4,86a3,a6b6,True,25,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,6f6,2b4,True,45,spurious,-1,False,11
partial_even_odd,even_odd,,2,0.1875,3,e2b7,a6b6,True,11,correct,2,True,11
partial_even_odd,even_odd,,2,0.1875,3,97b6,a6b6,True,45,correct,2,True,11
partial_even_odd,even_odd,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,11
