experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,timeout_mult
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,1686,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,5,1687,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,1695,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,1696,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,16b6,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,16b7,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,1794,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,17b5,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,4,1a01,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,1b01,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,2,1b05,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,1b07,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,2,1b81,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,1b83,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,1,1b85,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,2,1b87,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,1f05,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,1f07,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,1f81,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,2,1f85,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,1f87,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,6,2d4a,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,7,2d6a,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,3286,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,4,3294,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,3295,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,32a7,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,32b6,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,32b7,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,5,3334,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,3336,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,5,3386,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,3394,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,33b5,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,33b6,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,3636,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,3684,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,3687,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,3696,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,36a5,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,36b4,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,36b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,36b7,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,37b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,3b05,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,3b07,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,3b81,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,2,3b85,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,3b87,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,3f03,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,3f05,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,2,3f07,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,4,3f83,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,3f85,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,3f87,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,8,40fc,40f8,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,0,-1.0,9,484a,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,8,48c9,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,8,4958,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,9,4a4b,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,5295,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,5,52b7,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,5394,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,53b5,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,7,64f8,e4fa,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,7,65fc,e4fa,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,7,694b,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,0,-1.0,7,69ea,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,0,-1.0,8,69fa,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,73b6,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,5,73b7,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,76b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,77b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,5,8d4b,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,9216,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,9286,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,5,9287,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,9295,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,92b6,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,9394,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,93b5,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,93b6,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,9596,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,95b7,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,9636,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,9696,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,96b4,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,96b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,96b7,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,97b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,9b05,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,9b07,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,9b81,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,2,9b85,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,9b87,1b05,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,9f03,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,9f05,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,2,9f07,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,9f85,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,9f87,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,7,ac48,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,7,ac69,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,6,ac6b,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,5,ad4a,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,ad4f,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,b1b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b236,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,5,b285,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b296,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,b297,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b2b4,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,b2b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b2b7,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,5,b3a5,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b3b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b5b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b616,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b634,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,b635,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,b636,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b637,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,b684,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b686,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b694,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,b696,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b697,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b6a7,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,b6b4,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b6b5,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,1,b6b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,b6b7,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b736,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,b794,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b796,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b7a6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b7b4,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,b7b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,b7b7,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,bb03,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,bb05,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,2,bb07,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,3,bb85,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,bb87,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,4,be01,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,be03,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,bf01,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,bf02,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,2,bf03,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,2,bf05,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,1,bf07,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,bf23,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,bf83,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,3,bf85,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,2,bf87,bf07,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,7,c0ff,40f8,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,c4fe,e4fa,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,8,c949,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,9,c979,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,0,-1.0,10,ca48,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,9,ca4b,5149,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,8,cc49,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,8,cd5a,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,7,cd6b,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,0,-1.0,8,cdc8,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,1,-1.0,4,d3b5,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,d3b6,ab4,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,d697,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,d6b0,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,d6b2,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,d6b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,d7b4,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,7,e1fc,e4fa,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,6,e1fe,e4fa,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,6,e47c,e4fa,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,e4fe,e4fa,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,8,e85b,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,6,e94b,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,0,-1.0,9,ea69,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,0,-1.0,7,ec5a,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,0,-1.0,7,ecc9,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,3,-1.0,6,edcb,f54b,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,4,f296,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,5,f297,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,f2b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,f696,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,f6b2,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,f6b4,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,2,f6b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,f6b7,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x4,coloring,_colour6_x4,2,-1.0,3,f7b6,aeb6,False,7524,oscillated,-1,False,colour6,4
r6b_colour6_x16,coloring,_colour6_x16,3,-1.0,6,d4d,4959,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1194,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,11b5,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1285,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,4,1287,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1294,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,2,1295,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1297,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,12b5,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1384,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,2,1394,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1396,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,13a5,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,13b4,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,2,13b5,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,13b7,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,2,-1.0,5,15b6,12a4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,2,-1.0,5,1686,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,5,1687,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1695,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,2,-1.0,4,1696,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,2,-1.0,3,16b6,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,2,-1.0,4,16b7,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1794,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,17b5,12b4,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,4,1a01,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1b01,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,2,1b05,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1b07,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,2,1b81,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1b83,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,1,1b85,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,2,1b87,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1f05,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,3,-1.0,3,1f07,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,3,1f81,1b05,False,29796,oscillated,-1,False,colour6,16
r6b_colour6_x16,coloring,_colour6_x16,1,-1.0,2,1f85,1b05,False,29796,oscillated,-1,False,colour6,16
